session,side,sweep,t_sweep,t_placed,level,tp,sl,status,t_fill,fill_px,t_exit,exit_px,exit_reason,ambiguous,risk_pips,lots,pnl,balance_after
2025-12-15 22:00:00,sell,L,2025-12-15 22:00:00,2025-12-16 01:15:00,1.17442,1.17384,1.1758,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-16 06:00:00,sell,L,2025-12-16 08:15:00,2025-12-16 09:30:00,1.17502,1.17444,1.17642,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-16 14:00:00,sell,L,2025-12-16 14:45:00,2025-12-16 16:15:00,1.1775,1.17619,1.18064,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-16 18:00:00,buy,S,2025-12-16 18:00:00,2025-12-16 20:30:00,1.17852,1.18064,1.17346,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-17 06:00:00,buy,S,2025-12-17 06:00:00,2025-12-17 08:30:00,1.17379,1.17524,1.17031,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-17 14:00:00,sell,L,2025-12-17 14:00:00,2025-12-17 16:45:00,1.17227,1.17078,1.17582,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-18 06:00:00,sell,L,2025-12-18 06:00:00,2025-12-18 08:15:00,1.17395,1.17352,1.17497,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-18 10:00:00,buy,S,2025-12-18 12:15:00,2025-12-18 13:30:00,1.17387,1.17497,1.17124,filled,2025-12-18 13:30:00,1.17388,2025-12-18 13:30:00,1.17497,tp,False,26.299999999999102,2.6436225009319476,272.29311759599995,69799.56489210384
2025-12-19 06:00:00,buy,S,2025-12-19 06:30:00,2025-12-19 09:00:00,1.17213,1.17288,1.17033,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-19 14:00:00,sell,L,2025-12-19 14:00:00,2025-12-19 15:30:00,1.17135,1.17033,1.17378,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-22 14:00:00,sell,L,2025-12-22 14:15:00,2025-12-22 17:00:00,1.17406,1.17286,1.17694,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-23 02:00:00,sell,L,2025-12-23 02:00:00,2025-12-23 04:00:00,1.17583,1.17489,1.17806,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-23 06:00:00,buy,S,2025-12-23 06:15:00,2025-12-23 07:45:00,1.17765,1.17798,1.17686,filled,2025-12-23 07:45:00,1.1776600000000002,2025-12-23 07:55:00,1.17798,tp,False,7.900000000000684,8.835387961025036,229.72008698654133,70029.28497909039
2025-12-23 10:00:00,sell,L,2025-12-23 10:00:00,2025-12-23 12:00:00,1.1778,1.17686,1.18004,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-23 14:00:00,buy,S,2025-12-23 14:15:00,2025-12-23 17:00:00,1.17939,1.1805,1.17675,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-24 02:00:00,sell,L,2025-12-24 02:00:00,2025-12-24 03:15:00,1.17956,1.17904,1.1808,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-24 06:00:00,buy,S,2025-12-24 08:00:00,2025-12-24 09:30:00,1.17969,1.1804,1.17798,filled,2025-12-24 09:30:00,1.1797,2025-12-24 09:55:00,1.18003,flatten,False,17.099999999998783,4.0952798233389105,110.57255523012661,70139.85753432052
2025-12-24 14:00:00,buy,S,2025-12-24 14:00:00,2025-12-24 17:30:00,1.17949,1.1804,1.17731,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-24 22:00:00,sell,L,2025-12-24 22:00:00,2025-12-25 00:15:00,1.17781,1.17726,1.17911,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-25 22:00:00,buy,S,2025-12-25 22:15:00,2025-12-25 23:30:00,1.17922,1.1798,1.17784,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-26 02:00:00,sell,L,2025-12-26 02:30:00,2025-12-26 04:00:00,1.17817,1.17767,1.17936,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-26 06:00:00,buy,S,2025-12-26 06:30:00,2025-12-26 09:15:00,1.17856,1.17936,1.17666,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-28 22:00:00,buy,S,2025-12-28 22:00:00,2025-12-28 23:15:00,1.1777,1.17818,1.17654,filled,2025-12-28 23:15:00,1.17771,2025-12-29 00:30:00,1.17818,tp,False,11.600000000000499,6.046539442613578,247.9081171471388,70387.76565146765
2025-12-30 02:00:00,sell,L,2025-12-30 02:00:00,2025-12-30 03:15:00,1.17717,1.17697,1.17766,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-30 14:00:00,buy,S,2025-12-30 15:15:00,2025-12-30 16:45:00,1.17612,1.17679,1.17453,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-31 02:00:00,buy,S,2025-12-31 02:00:00,2025-12-31 03:15:00,1.17461,1.17492,1.17388,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2025-12-31 14:00:00,buy,S,2025-12-31 14:45:00,2025-12-31 16:30:00,1.17479,1.17595,1.17202,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-01 22:00:00,sell,L,2026-01-01 22:00:00,2026-01-01 23:15:00,1.17363,1.17304,1.17505,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-02 02:00:00,sell,L,2026-01-02 02:00:00,2026-01-02 03:15:00,1.17511,1.17458,1.17638,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-02 06:00:00,buy,S,2026-01-02 06:00:00,2026-01-02 09:30:00,1.17528,1.1765,1.17238,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-02 10:00:00,buy,S,2026-01-02 10:00:00,2026-01-02 11:45:00,1.17497,1.1765,1.17132,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-02 14:00:00,sell,L,2026-01-02 14:30:00,2026-01-02 17:15:00,1.17254,1.17132,1.17545,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-02 18:00:00,buy,S,2026-01-02 18:45:00,2026-01-02 20:45:00,1.17427,1.17545,1.17144,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-04 22:00:00,buy,S,2026-01-04 22:45:00,2026-01-05 00:15:00,1.17173,1.17244,1.17004,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-05 02:00:00,buy,S,2026-01-05 02:00:00,2026-01-05 04:45:00,1.17085,1.17237,1.16722,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-06 06:00:00,sell,L,2026-01-06 07:00:00,2026-01-06 08:15:00,1.17319,1.17273,1.17429,filled,2026-01-06 08:20:00,1.17318,2026-01-06 08:30:00,1.17273,tp,False,11.000000000001009,6.398887786496472,249.5566236732597,70637.3222751409
2026-01-06 14:00:00,sell,L,2026-01-06 14:00:00,2026-01-06 15:15:00,1.17032,1.16972,1.17176,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-07 06:00:00,buy,S,2026-01-07 07:15:00,2026-01-07 09:30:00,1.16936,1.17022,1.16729,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-07 18:00:00,buy,S,2026-01-07 19:00:00,2026-01-07 20:30:00,1.16901,1.16949,1.16786,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-08 02:00:00,sell,L,2026-01-08 02:30:00,2026-01-08 04:45:00,1.16773,1.1675,1.16828,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-08 14:00:00,buy,S,2026-01-08 14:15:00,2026-01-08 15:30:00,1.16715,1.16779,1.16563,filled,2026-01-08 15:35:00,1.16716,2026-01-08 16:20:00,1.1656199999999999,sl,False,15.199999999999658,4.647192254943585,-743.5507607910187,69893.77151434988
2026-01-08 18:00:00,buy,S,2026-01-08 19:00:00,2026-01-08 20:15:00,1.16646,1.16738,1.16426,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-09 02:00:00,buy,S,2026-01-09 02:00:00,2026-01-09 03:15:00,1.16574,1.16622,1.1646,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-09 06:00:00,buy,S,2026-01-09 07:00:00,2026-01-09 08:45:00,1.16535,1.16592,1.164,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-09 10:00:00,buy,S,2026-01-09 10:15:00,2026-01-09 11:30:00,1.16483,1.1653,1.1637,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-09 14:00:00,buy,S,2026-01-09 15:00:00,2026-01-09 16:30:00,1.16482,1.16608,1.16182,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-11 22:00:00,buy,S,2026-01-11 23:15:00,2026-01-12 01:15:00,1.16346,1.164,1.16217,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-12 18:00:00,buy,S,2026-01-12 18:00:00,2026-01-12 19:15:00,1.16799,1.1686,1.16653,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-13 06:00:00,buy,S,2026-01-13 06:00:00,2026-01-13 07:30:00,1.16683,1.1674,1.16548,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-13 14:00:00,buy,S,2026-01-13 15:15:00,2026-01-13 17:30:00,1.16653,1.16764,1.16387,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-14 02:00:00,buy,S,2026-01-14 02:00:00,2026-01-14 03:15:00,1.16428,1.16456,1.16362,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-14 06:00:00,sell,L,2026-01-14 06:45:00,2026-01-14 08:30:00,1.16409,1.16362,1.1652,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-14 14:00:00,sell,L,2026-01-14 15:45:00,2026-01-14 17:15:00,1.16499,1.16449,1.16618,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-15 06:00:00,buy,S,2026-01-15 06:15:00,2026-01-15 08:30:00,1.16409,1.16471,1.1626,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-15 10:00:00,sell,L,2026-01-15 10:30:00,2026-01-15 11:45:00,1.16305,1.1626,1.16411,filled,2026-01-15 11:55:00,1.1630399999999999,2026-01-15 12:55:00,1.1626,tp,False,10.600000000000609,6.593752029655271,250.5625771267512,70144.33409147663
2026-01-15 14:00:00,buy,S,2026-01-15 14:00:00,2026-01-15 15:45:00,1.1627,1.16411,1.15932,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-15 18:00:00,sell,L,2026-01-15 18:00:00,2026-01-15 20:30:00,1.16004,1.15932,1.16176,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-16 02:00:00,sell,L,2026-01-16 02:30:00,2026-01-16 03:45:00,1.16059,1.16024,1.16142,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-16 06:00:00,buy,S,2026-01-16 06:30:00,2026-01-16 08:00:00,1.1611,1.16138,1.16044,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-16 10:00:00,sell,L,2026-01-16 10:30:00,2026-01-16 13:00:00,1.16127,1.16081,1.16236,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-16 14:00:00,sell,L,2026-01-16 15:00:00,2026-01-16 16:30:00,1.16163,1.16116,1.16275,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-18 22:00:00,buy,S,2026-01-18 22:00:00,2026-01-18 23:15:00,1.15931,1.15993,1.15782,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-19 06:00:00,sell,L,2026-01-19 07:00:00,2026-01-19 08:15:00,1.16233,1.16157,1.16415,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-19 14:00:00,sell,L,2026-01-19 14:30:00,2026-01-19 17:45:00,1.16283,1.16202,1.16475,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-19 18:00:00,sell,L,2026-01-19 18:00:00,2026-01-19 19:30:00,1.16368,1.16318,1.16489,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-20 10:00:00,sell,L,2026-01-20 11:30:00,2026-01-20 13:30:00,1.17237,1.17153,1.17438,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-20 18:00:00,buy,S,2026-01-20 19:45:00,2026-01-20 21:15:00,1.17334,1.17428,1.1711,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-21 14:00:00,buy,S,2026-01-21 15:45:00,2026-01-21 17:30:00,1.17288,1.1743,1.16948,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-21 18:00:00,buy,S,2026-01-21 18:30:00,2026-01-21 21:30:00,1.17012,1.17116,1.16762,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-21 22:00:00,buy,S,2026-01-21 23:30:00,2026-01-22 00:45:00,1.16948,1.17053,1.16698,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-22 02:00:00,sell,L,2026-01-22 02:00:00,2026-01-22 03:15:00,1.16768,1.16698,1.16936,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-22 14:00:00,sell,L,2026-01-22 14:00:00,2026-01-22 17:30:00,1.17151,1.17001,1.17508,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-22 22:00:00,sell,L,2026-01-22 23:00:00,2026-01-23 00:15:00,1.17465,1.17412,1.17592,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-23 02:00:00,buy,S,2026-01-23 02:00:00,2026-01-23 05:15:00,1.17545,1.17592,1.17432,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-25 22:00:00,sell,L,2026-01-25 22:00:00,2026-01-26 00:30:00,1.18127,1.17772,1.18977,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-26 06:00:00,buy,S,2026-01-26 06:00:00,2026-01-26 07:15:00,1.18689,1.18766,1.18505,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-26 14:00:00,sell,L,2026-01-26 14:15:00,2026-01-26 17:15:00,1.18563,1.1835,1.19072,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-27 02:00:00,sell,L,2026-01-27 02:15:00,2026-01-27 03:45:00,1.18799,1.18716,1.18996,filled,2026-01-27 03:50:00,1.18798,2026-01-27 04:35:00,1.18716,tp,False,19.699999999998052,3.560626096014394,270.6075832971092,70414.94167477374
2026-01-27 06:00:00,buy,S,2026-01-27 07:00:00,2026-01-27 09:45:00,1.18851,1.18996,1.18504,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-28 02:00:00,buy,S,2026-01-28 02:00:00,2026-01-28 03:30:00,1.20297,1.20475,1.19872,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-28 06:00:00,sell,L,2026-01-28 06:30:00,2026-01-28 08:30:00,1.19899,1.19748,1.20259,filled,2026-01-28 08:35:00,1.19898,2026-01-28 08:45:00,1.19748,tp,False,36.000000000000476,1.9559706020770224,281.65976669905893,70696.6014414728
2026-01-28 10:00:00,buy,S,2026-01-28 11:15:00,2026-01-28 12:45:00,1.2007,1.20259,1.19618,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-28 14:00:00,buy,S,2026-01-28 15:00:00,2026-01-28 16:15:00,1.19665,1.19836,1.19256,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-28 18:00:00,buy,S,2026-01-28 18:45:00,2026-01-28 20:15:00,1.19577,1.19836,1.18958,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-28 22:00:00,sell,L,2026-01-28 22:00:00,2026-01-29 01:45:00,1.19222,1.18958,1.19852,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-29 06:00:00,sell,L,2026-01-29 07:00:00,2026-01-29 08:15:00,1.19816,1.19753,1.19966,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-29 10:00:00,buy,S,2026-01-29 10:00:00,2026-01-29 12:15:00,1.19794,1.19966,1.19382,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-29 14:00:00,sell,L,2026-01-29 14:45:00,2026-01-29 16:15:00,1.19497,1.19402,1.19725,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-29 22:00:00,sell,L,2026-01-29 23:00:00,2026-01-30 00:45:00,1.19544,1.19458,1.19748,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-30 02:00:00,buy,S,2026-01-30 02:00:00,2026-01-30 03:30:00,1.19511,1.19748,1.18946,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-01-30 06:00:00,sell,L,2026-01-30 07:45:00,2026-01-30 09:15:00,1.19227,1.1914,1.19434,filled,2026-01-30 09:15:00,1.1922599999999999,2026-01-30 09:40:00,1.1914,tp,False,20.700000000000163,3.4152947556266784,273.2235804500868,70969.82502192288
2026-01-30 10:00:00,sell,L,2026-01-30 11:45:00,2026-01-30 13:15:00,1.19148,1.18982,1.19546,filled,2026-01-30 13:15:00,1.19147,2026-01-30 13:55:00,1.19074,flatten,False,39.799999999998725,1.7831614327116874,119.47181599170436,71089.29683791459
2026-01-30 18:00:00,buy,S,2026-01-30 18:00:00,2026-01-30 19:30:00,1.19251,1.19546,1.18545,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-01 22:00:00,buy,S,2026-02-01 22:15:00,2026-02-02 00:30:00,1.18717,1.1885,1.18398,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-02 10:00:00,sell,L,2026-02-02 10:00:00,2026-02-02 11:30:00,1.18515,1.18436,1.18704,filled,2026-02-02 12:15:00,1.1851399999999999,2026-02-02 12:55:00,1.18436,tp,False,18.900000000001693,3.7613384570321813,270.81636890623463,71360.11320682082
2026-02-02 14:00:00,buy,S,2026-02-02 14:00:00,2026-02-02 17:15:00,1.18475,1.18714,1.17904,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-02 18:00:00,buy,S,2026-02-02 18:00:00,2026-02-02 20:15:00,1.18141,1.183,1.1776,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-03 02:00:00,sell,L,2026-02-03 04:00:00,2026-02-03 05:30:00,1.18055,1.18008,1.18168,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-03 06:00:00,sell,L,2026-02-03 07:00:00,2026-02-03 09:00:00,1.18107,1.18049,1.18244,filled,2026-02-03 09:00:00,1.18106,2026-02-03 09:30:00,1.18049,tp,False,13.699999999998713,5.208767387359674,265.64713675532226,71625.76034357614
2026-02-03 10:00:00,buy,S,2026-02-03 10:15:00,2026-02-03 12:15:00,1.18121,1.18244,1.17826,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-03 14:00:00,buy,S,2026-02-03 14:00:00,2026-02-03 15:15:00,1.18113,1.18244,1.178,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-04 06:00:00,sell,L,2026-02-04 08:00:00,2026-02-04 09:15:00,1.18246,1.1819,1.1838,filled,2026-02-04 09:20:00,1.18245,2026-02-04 09:35:00,1.1819,tp,False,13.399999999998968,5.345205995789676,261.9150937937211,71887.67543736986
2026-02-04 14:00:00,buy,S,2026-02-04 14:30:00,2026-02-04 17:30:00,1.18165,1.18273,1.17906,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-05 02:00:00,buy,S,2026-02-05 02:00:00,2026-02-05 04:15:00,1.18006,1.1808,1.17828,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-05 14:00:00,sell,L,2026-02-05 14:00:00,2026-02-05 15:30:00,1.17961,1.17854,1.18218,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-05 22:00:00,buy,S,2026-02-06 00:00:00,2026-02-06 01:30:00,1.17776,1.17826,1.17656,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-06 14:00:00,sell,L,2026-02-06 14:00:00,2026-02-06 16:00:00,1.17976,1.17857,1.18262,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-08 22:00:00,buy,S,2026-02-08 22:00:00,2026-02-09 00:15:00,1.18213,1.18262,1.18097,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-09 14:00:00,sell,L,2026-02-09 14:00:00,2026-02-09 16:15:00,1.18763,1.18552,1.19268,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-10 02:00:00,sell,L,2026-02-10 03:00:00,2026-02-10 05:00:00,1.19027,1.18967,1.19171,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-10 06:00:00,buy,S,2026-02-10 06:15:00,2026-02-10 08:45:00,1.19119,1.19171,1.18994,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-10 14:00:00,sell,L,2026-02-10 14:15:00,2026-02-10 15:45:00,1.19003,1.18884,1.19288,filled,2026-02-10 15:45:00,1.1900199999999999,2026-02-10 17:55:00,1.18971,flatten,False,28.500000000000192,2.5223745767498027,63.05936441869726,71950.73480178857
2026-02-10 18:00:00,buy,S,2026-02-10 18:15:00,2026-02-10 20:15:00,1.19096,1.19192,1.18868,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-11 06:00:00,sell,L,2026-02-11 06:00:00,2026-02-11 07:15:00,1.19125,1.19069,1.19258,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-11 10:00:00,sell,L,2026-02-11 10:45:00,2026-02-11 12:00:00,1.19152,1.19101,1.19274,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-11 22:00:00,buy,S,2026-02-12 00:00:00,2026-02-12 01:15:00,1.18858,1.18937,1.18669,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-12 02:00:00,sell,L,2026-02-12 02:00:00,2026-02-12 03:15:00,1.18722,1.18669,1.18848,filled,2026-02-12 03:40:00,1.1872099999999999,2026-02-12 03:50:00,1.18669,tp,False,12.600000000000389,5.710375777919551,262.67728578421594,72213.41208757278
2026-02-12 06:00:00,buy,S,2026-02-12 06:15:00,2026-02-12 07:45:00,1.18752,1.18848,1.18524,filled,2026-02-12 07:45:00,1.18753,2026-02-12 09:00:00,1.18848,tp,False,22.799999999998377,3.1672549161218386,281.8856875348457,72495.29777510763
2026-02-12 18:00:00,buy,S,2026-02-12 18:15:00,2026-02-12 19:30:00,1.18824,1.18934,1.18562,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-13 06:00:00,buy,S,2026-02-13 06:00:00,2026-02-13 08:45:00,1.18641,1.18712,1.18471,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-16 06:00:00,sell,L,2026-02-16 06:30:00,2026-02-16 08:00:00,1.18637,1.1861,1.18703,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-17 02:00:00,buy,S,2026-02-17 02:45:00,2026-02-17 04:15:00,1.18502,1.18552,1.18382,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-17 06:00:00,buy,S,2026-02-17 07:15:00,2026-02-17 09:00:00,1.18419,1.18474,1.18286,filled,2026-02-17 09:00:00,1.1842000000000001,2026-02-17 09:25:00,1.18474,tp,False,13.300000000000534,5.4507742688048655,261.6371649025043,72756.93494001013
2026-02-17 10:00:00,buy,S,2026-02-17 11:45:00,2026-02-17 13:00:00,1.18423,1.18499,1.18242,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-17 14:00:00,buy,S,2026-02-17 15:00:00,2026-02-17 17:00:00,1.18367,1.18499,1.1805,filled,2026-02-17 17:10:00,1.18368,2026-02-17 17:55:00,1.18373,flatten,False,31.69999999999895,2.295171449211752,-2.295171449238497,72754.6397685609
2026-02-17 18:00:00,sell,L,2026-02-17 18:00:00,2026-02-17 20:00:00,1.18192,1.1805,1.18532,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-17 22:00:00,sell,L,2026-02-17 23:00:00,2026-02-18 00:15:00,1.18476,1.18433,1.18578,near_miss,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-18 02:00:00,buy,S,2026-02-18 02:15:00,2026-02-18 03:30:00,1.1853,1.18578,1.18416,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-18 14:00:00,buy,S,2026-02-18 14:00:00,2026-02-18 15:30:00,1.18379,1.18486,1.18122,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-19 02:00:00,sell,L,2026-02-19 02:30:00,2026-02-19 03:45:00,1.17885,1.17855,1.17957,filled,2026-02-19 03:50:00,1.1788399999999999,2026-02-19 04:45:00,1.17855,tp,False,7.200000000000539,10.104811078966033,232.4106548161192,72987.05042337702
2026-02-19 14:00:00,buy,S,2026-02-19 14:00:00,2026-02-19 15:30:00,1.17883,1.18077,1.1742,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-20 02:00:00,buy,S,2026-02-20 02:45:00,2026-02-20 04:00:00,1.17665,1.17721,1.17532,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-20 10:00:00,sell,L,2026-02-20 10:00:00,2026-02-20 11:15:00,1.17509,1.17434,1.17688,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-22 22:00:00,sell,L,2026-02-22 23:00:00,2026-02-23 01:00:00,1.17962,1.17801,1.18348,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-23 10:00:00,buy,S,2026-02-23 10:00:00,2026-02-23 13:30:00,1.18164,1.1834,1.17744,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-23 14:00:00,sell,L,2026-02-23 14:15:00,2026-02-23 16:15:00,1.17849,1.17744,1.181,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-24 02:00:00,buy,S,2026-02-24 04:15:00,2026-02-24 05:45:00,1.17803,1.17855,1.1768,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-24 14:00:00,buy,S,2026-02-24 14:00:00,2026-02-24 16:30:00,1.17785,1.17836,1.17662,invalid,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-25 02:00:00,sell,L,2026-02-25 02:00:00,2026-02-25 04:15:00,1.17745,1.17662,1.17944,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-25 06:00:00,sell,L,2026-02-25 06:30:00,2026-02-25 08:15:00,1.17785,1.17662,1.1808,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
2026-02-25 10:00:00,buy,S,2026-02-25 10:00:00,2026-02-25 12:45:00,1.17971,1.1808,1.1771,expired,,0.0,,0.0,,False,0.0,0.0,0.0,0.0
